Date,Close
2011-06-29,400.17
2011-06-30,410.35
2011-07-01,419.11
2011-07-05,414.94
2011-07-06,411.79
2011-07-07,420.40
2011-07-08,413.80
2011-07-11,406.73
2011-07-12,394.96
2011-07-13,393.87
2011-07-14,387.76
2011-07-15,390.07
2011-07-18,384.63
2011-07-19,397.41
2011-07-20,395.11
2011-07-21,398.88
2011-07-22,408.56
2011-07-25,403.08
2011-07-26,406.47
2011-07-27,391.13
2011-07-28,390.53
2011-07-29,386.94
2011-08-01,386.93
2011-08-02,375.17
2011-08-03,379.39
2011-08-04,357.32
2011-08-05,350.22
2011-08-08,331.33
2011-08-09,346.69
2011-08-10,339.54
2011-08-11,357.12
2011-08-12,355.62
2011-08-15,362.65
2011-08-16,355.41
2011-08-17,353.10
2011-08-18,332.23
2011-08-19,326.32
2011-08-22,328.94
2011-08-23,346.09
2011-08-24,345.69
2011-08-25,336.33
2011-08-26,345.78
2011-08-29,358.44
2011-08-30,358.23
2011-08-31,355.79
2011-09-01,349.85
2011-09-02,341.46
2011-09-06,339.09
2011-09-07,354.26
2011-09-08,352.15
2011-09-09,348.40
2011-09-12,358.96
2011-09-13,366.17
2011-09-14,375.73
2011-09-15,381.09
2011-09-16,381.91
2011-09-19,377.49
2011-09-20,372.76
2011-09-21,365.37
2011-09-22,352.78
2011-09-23,359.95
2011-09-26,359.50
2011-09-27,366.01
2011-09-28,355.36
2011-09-29,350.82
2011-09-30,338.82
2011-10-03,326.37
2011-10-04,340.23
2011-10-05,350.78
2011-10-06,355.17
2011-10-07,356.73
2011-10-10,366.79
2011-10-11,365.70
2011-10-12,369.18
2011-10-13,376.60
2011-10-14,380.86
2011-10-17,370.31
2011-10-18,378.66
2011-10-19,370.16
2011-10-20,363.88
2011-10-21,372.10
2011-10-24,384.65
2011-10-25,377.46
2011-10-26,379.48
2011-10-27,395.74
2011-10-28,396.33
2011-10-31,386.49
2011-11-01,374.05
2011-11-02,375.88
2011-11-03,387.15
2011-11-04,391.48
2011-11-07,390.87
2011-11-08,393.22
2011-11-09,375.04
2011-11-10,378.23
2011-11-11,391.60
2011-11-14,386.56
2011-11-15,392.23
2011-11-16,389.92
2011-11-17,374.35
2011-11-18,371.25
2011-11-21,364.20
2011-11-22,359.66
2011-11-23,348.17
2011-11-25,344.14
2011-11-28,355.17
2011-11-29,352.62
2011-11-30,373.32
2011-12-01,375.31
2011-12-02,374.57
2011-12-05,378.12
2011-12-06,377.41
2011-12-07,381.85
2011-12-08,371.13
2011-12-09,375.67
2011-12-12,365.15
2011-12-13,356.53
2011-12-14,350.73
2011-12-15,350.04
2011-12-16,352.86
2011-12-19,343.36
2011-12-20,358.73
2011-12-21,354.45
2011-12-22,366.81
2011-12-23,368.60
2011-12-27,368.01
2011-12-28,362.59
2011-12-29,365.93
2011-12-30,364.44
2012-01-03,368.60
2012-01-04,368.66
2012-01-05,374.17
2012-01-06,375.22
2012-01-09,382.59
2012-01-10,386.28
2012-01-11,387.89
2012-01-12,391.75
2012-01-13,383.47
2012-01-17,385.22
2012-01-18,404.60
2012-01-19,412.11
2012-01-20,414.34
2012-01-23,413.09
2012-01-24,414.54
2012-01-25,416.45
2012-01-26,411.94
2012-01-27,413.34
2012-01-30,408.74
2012-01-31,408.94
2012-02-01,418.74
2012-02-02,420.56
2012-02-03,427.99
2012-02-06,421.87
2012-02-07,422.30
2012-02-08,427.59
2012-02-09,428.98
2012-02-10,420.15
2012-02-13,421.73
2012-02-14,423.46
2012-02-15,425.48
2012-02-16,435.88
2012-02-17,432.04
2012-02-21,426.00
2012-02-22,424.06
2012-02-23,424.67
2012-02-24,423.79
2012-02-27,424.25
2012-02-28,430.99
2012-02-29,424.17
2012-03-01,424.78
2012-03-02,420.35
2012-03-05,409.65
2012-03-06,405.95
2012-03-07,412.24
2012-03-08,418.35
2012-03-09,422.85
2012-03-12,418.57
2012-03-13,428.20
2012-03-14,426.65
2012-03-15,434.99
2012-03-16,435.41
2012-03-19,438.69
2012-03-20,435.54
2012-03-21,437.19
2012-03-22,434.54
2012-03-23,435.68
2012-03-26,441.88
2012-03-27,441.60
2012-03-28,436.10
2012-03-29,436.85
2012-03-30,438.64
2012-04-02,438.44
2012-04-03,431.50
2012-04-04,421.90
2012-04-05,423.20
2012-04-09,417.08
2012-04-10,409.65
2012-04-11,416.42
2012-04-12,424.16
2012-04-13,416.43
2012-04-16,416.70
2012-04-17,423.20
2012-04-18,419.51
2012-04-19,415.03
2012-04-20,405.17
2012-04-23,400.15
2012-04-24,397.10
2012-04-25,406.40
2012-04-26,415.20
2012-04-27,415.91
2012-04-30,413.39
2012-05-01,414.87
2012-05-02,416.81
2012-05-03,406.49
2012-05-04,397.94
2012-05-07,396.92
2012-05-08,394.36
2012-05-09,393.15
2012-05-10,391.74
2012-05-11,394.60
2012-05-14,390.31
2012-05-15,386.29
2012-05-16,379.82
2012-05-17,371.45
2012-05-18,364.48
2012-05-21,373.85
2012-05-22,370.98
2012-05-23,372.33
2012-05-24,367.07
2012-05-25,372.11
2012-05-29,379.66
2012-05-30,372.20
2012-05-31,368.37
2012-06-01,353.17
2012-06-04,352.69
2012-06-05,360.50
2012-06-06,372.57
2012-06-07,367.47
2012-06-08,372.73
2012-06-11,365.69
2012-06-12,373.74
2012-06-13,369.79
2012-06-14,369.15
2012-06-15,375.15
2012-06-18,380.55
2012-06-19,384.94
2012-06-20,388.59
2012-06-21,372.71
2012-06-22,378.65
2012-06-25,365.55
2012-06-26,366.87
2012-06-27,371.71
2012-06-28,369.38
2012-06-29,385.46
2012-07-02,384.79
2012-07-03,390.30
2012-07-05,385.68
2012-07-06,376.04
2012-07-09,371.47
2012-07-10,363.01
2012-07-11,359.67
2012-07-12,353.69
2012-07-13,357.01
2012-07-16,353.15
2012-07-17,351.45
2012-07-18,363.91
2012-07-19,371.34
2012-07-20,365.01
2012-07-23,361.67
2012-07-24,360.23
2012-07-25,367.14
2012-07-26,375.54
2012-07-27,384.23
2012-07-30,380.61
2012-07-31,383.72
2012-08-01,383.83
2012-08-02,381.48
2012-08-03,390.10
2012-08-06,392.08
2012-08-07,400.06
2012-08-08,401.15
2012-08-09,403.98
2012-08-10,405.96
2012-08-13,402.41
2012-08-14,399.12
2012-08-15,401.48
2012-08-16,408.26
2012-08-17,405.14
2012-08-20,402.29
2012-08-21,402.30
2012-08-22,399.17
2012-08-23,396.66
2012-08-24,398.95
2012-08-27,397.48
2012-08-28,397.04
2012-08-29,397.42
2012-08-30,390.70
2012-08-31,396.18
2012-09-04,392.82
2012-09-05,390.27
2012-09-06,404.54
2012-09-07,401.23
2012-09-10,394.26
2012-09-11,396.74
2012-09-12,397.95
2012-09-13,401.79
2012-09-14,406.58
2012-09-17,402.48
2012-09-18,400.78
2012-09-19,398.53
2012-09-20,394.63
2012-09-21,395.16
2012-09-24,389.00
2012-09-25,379.38
2012-09-26,376.97
2012-09-27,385.46
2012-09-28,382.27
2012-10-01,381.12
2012-10-02,382.96
2012-10-03,381.17
2012-10-04,383.65
2012-10-05,383.28
2012-10-08,379.13
2012-10-09,373.11
2012-10-10,368.03
2012-10-11,368.66
2012-10-12,366.71
2012-10-15,372.14
2012-10-16,380.26
2012-10-17,379.41
2012-10-18,376.28
2012-10-19,364.92
2012-10-22,365.51
2012-10-23,366.05
2012-10-24,360.52
2012-10-25,365.48
2012-10-26,367.28
2012-10-31,367.03
2012-11-01,379.50
2012-11-02,372.31
2012-11-05,378.38
2012-11-06,383.62
2012-11-07,373.27
2012-11-08,368.80
2012-11-09,369.70
2012-11-12,370.02
2012-11-13,366.46
2012-11-14,360.94
2012-11-15,356.14
2012-11-16,356.00
2012-11-19,363.14
2012-11-20,361.81
2012-11-21,362.51
2012-11-23,369.16
2012-11-26,370.63
2012-11-27,369.81
2012-11-28,373.83
2012-11-29,374.83
2012-11-30,374.35
2012-12-03,372.54
2012-12-04,375.03
2012-12-05,374.46
2012-12-06,378.63
2012-12-07,379.46
2012-12-10,381.83
2012-12-11,389.00
2012-12-12,387.74
2012-12-13,383.67
2012-12-14,381.03
2012-12-17,382.62
2012-12-18,388.73
2012-12-19,389.47
2012-12-20,389.49
2012-12-21,385.59
2012-12-24,384.14
2012-12-26,381.01
2012-12-27,379.55
2012-12-28,376.87
2012-12-31,384.06
2013-01-02,399.73
2013-01-03,397.54
2013-01-04,397.68
2013-01-07,395.78
2013-01-08,391.36
2013-01-09,395.47
2013-01-10,400.73
2013-01-11,402.86
2013-01-14,401.89
2013-01-15,399.87
2013-01-16,404.46
2013-01-17,412.53
2013-01-18,410.64
2013-01-22,409.60
2013-01-23,413.88
2013-01-24,410.24
2013-01-25,415.44
2013-01-28,416.16
2013-01-29,413.28
2013-01-30,414.10
2013-01-31,412.73
2013-02-01,420.55
2013-02-04,414.18
2013-02-05,420.69
2013-02-06,421.56
2013-02-07,419.26
2013-02-08,424.81
2013-02-11,425.24
2013-02-12,426.28
2013-02-13,427.48
2013-02-14,431.08
2013-02-15,428.50
2013-02-19,433.64
2013-02-20,423.95
2013-02-21,416.27
2013-02-22,424.98
2013-02-25,416.66
2013-02-26,419.89
2013-02-27,426.46
2013-02-28,426.63
2013-03-01,425.09
2013-03-04,424.01
2013-03-05,432.39
2013-03-06,432.96
2013-03-07,434.68
2013-03-08,435.26
2013-03-11,435.85
2013-03-12,437.67
2013-03-13,439.14
2013-03-14,441.53
2013-03-15,434.18
2013-03-18,428.39
2013-03-19,426.73
2013-03-20,432.01
2013-03-21,425.25
2013-03-22,430.08
2013-03-25,429.17
2013-03-26,433.07
2013-03-27,433.53
2013-03-28,436.66
2013-04-01,427.80
2013-04-02,424.21
2013-04-03,415.81
2013-04-04,421.14
2013-04-05,418.93
2013-04-08,424.17
2013-04-09,428.14
2013-04-10,437.34
2013-04-11,435.63
2013-04-12,433.63
2013-04-15,422.67
2013-04-16,431.85
2013-04-17,417.65
2013-04-18,413.88
2013-04-19,416.97
2013-04-22,421.37
2013-04-23,430.21
2013-04-24,435.65
2013-04-25,439.98
2013-04-26,435.29
2013-04-29,440.80
2013-04-30,444.36
2013-05-01,440.80
2013-05-02,446.89
2013-05-03,450.92
2013-05-06,453.47
2013-05-07,453.62
2013-05-08,459.47
2013-05-09,461.85
2013-05-10,465.94
2013-05-13,461.28
2013-05-14,463.33
2013-05-15,467.82
2013-05-16,464.28
2013-05-17,470.63
2013-05-20,469.12
2013-05-21,469.03
2013-05-22,461.62
2013-05-23,461.75
2013-05-24,461.50
2013-05-28,465.94
2013-05-29,467.29
2013-05-30,474.43
2013-05-31,468.63
2013-06-03,470.72
2013-06-04,472.45
2013-06-05,465.29
2013-06-06,464.66
2013-06-07,471.47
2013-06-10,473.97
2013-06-11,463.43
2013-06-12,458.33
2013-06-13,467.38
2013-06-14,465.53
2013-06-17,472.34
2013-06-18,480.06
2013-06-19,474.51
2013-06-20,459.72
2013-06-21,460.85
2013-06-24,451.55
2013-06-25,462.51
2013-06-26,464.93
2013-06-27,466.74
2013-06-28,468.43
2013-07-01,467.73
2013-07-02,468.18
2013-07-03,469.80
2013-07-05,476.12
2013-07-08,466.50
2013-07-09,471.41
2013-07-10,476.70
2013-07-11,486.56
2013-07-12,489.61
2013-07-15,489.33
2013-07-16,491.06
2013-07-17,491.58
2013-07-18,487.22
2013-07-19,486.17
2013-07-22,485.15
2013-07-23,483.52
2013-07-24,474.69
2013-07-25,477.40
2013-07-26,473.12
2013-07-29,469.97
2013-07-30,475.59
2013-07-31,477.78
2013-08-01,486.60
2013-08-02,483.38
2013-08-05,482.14
2013-08-06,478.68
2013-08-07,474.12
2013-08-08,474.31
2013-08-09,471.76
2013-08-12,473.62
2013-08-13,479.07
2013-08-14,471.34
2013-08-15,460.84
2013-08-16,462.46
2013-08-19,459.29
2013-08-20,461.83
2013-08-21,458.53
2013-08-22,463.83
2013-08-23,463.82
2013-08-26,462.92
2013-08-27,451.22
2013-08-28,456.39
2013-08-29,461.82
2013-08-30,457.70
2013-09-03,461.64
2013-09-04,473.56
2013-09-05,477.04
2013-09-06,475.10
2013-09-09,481.42
2013-09-10,490.65
2013-09-11,489.04
2013-09-12,486.06
2013-09-13,488.23
2013-09-16,490.35
2013-09-17,493.40
2013-09-18,497.67
2013-09-19,496.09
2013-09-20,493.15
2013-09-23,491.29
2013-09-24,494.73
2013-09-25,494.95
2013-09-26,494.71
2013-09-27,490.81
2013-09-30,490.83
2013-10-01,495.77
2013-10-02,495.10
2013-10-03,493.80
2013-10-04,497.72
2013-10-07,495.09
2013-10-08,486.82
2013-10-09,485.11
2013-10-10,496.48
2013-10-11,497.38
2013-10-14,500.98
2013-10-15,496.50
2013-10-16,501.58
2013-10-17,505.09
2013-10-18,506.44
2013-10-21,508.04
2013-10-22,507.12
2013-10-23,490.11
2013-10-24,494.15
2013-10-25,496.30
2013-10-28,499.49
2013-10-29,507.04
2013-10-30,504.33
2013-10-31,507.09
2013-11-01,505.40
2013-11-04,504.68
2013-11-05,503.13
2013-11-06,504.91
2013-11-07,495.20
2013-11-08,500.98
2013-11-11,500.40
2013-11-12,503.61
2013-11-13,508.00
2013-11-14,505.39
2013-11-15,508.94
2013-11-18,504.22
2013-11-19,497.88
2013-11-20,495.63
2013-11-21,504.23
2013-11-22,504.61
2013-11-25,504.01
2013-11-26,508.32
2013-11-27,510.01
2013-11-29,510.25
2013-12-02,509.40
2013-12-03,511.20
2013-12-04,508.77
2013-12-05,509.95
2013-12-06,515.63
2013-12-09,516.81
2013-12-10,515.34
2013-12-11,510.17
2013-12-12,505.84
2013-12-13,505.52
2013-12-16,512.15
2013-12-17,517.18
2013-12-18,521.07
2013-12-19,517.78
2013-12-20,522.09
2013-12-23,526.65
2013-12-24,528.35
2013-12-26,529.83
2013-12-27,529.96
2013-12-30,531.57
2013-12-31,535.03
2014-01-02,527.75
2014-01-03,526.68
2014-01-06,523.77
2014-01-07,527.43
2014-01-08,535.76
2014-01-09,531.49
2014-01-10,533.70
2014-01-13,527.66
2014-01-14,539.61
2014-01-15,544.21
2014-01-16,541.05
2014-01-17,538.14
2014-01-21,541.50
2014-01-22,547.47
2014-01-23,541.49
2014-01-24,528.89
2014-01-27,525.27
2014-01-28,527.54
2014-01-29,525.14
2014-01-30,531.96
2014-01-31,529.18
2014-02-03,517.46
2014-02-04,518.34
2014-02-05,518.46
2014-02-06,526.67
2014-02-07,535.31
2014-02-10,538.04
2014-02-11,544.86
2014-02-12,549.48
2014-02-13,556.02
2014-02-14,559.12
2014-02-18,560.45
2014-02-19,560.02
2014-02-20,564.06
2014-02-21,561.21
2014-02-24,563.37
2014-02-25,560.54
2014-02-26,564.29
2014-02-27,564.22
2014-02-28,563.83
2014-03-03,560.23
2014-03-04,570.13
2014-03-05,571.30
2014-03-06,575.02
2014-03-07,574.39
2014-03-10,573.22
2014-03-11,570.08
2014-03-12,574.92
2014-03-13,565.14
2014-03-14,562.48
2014-03-17,569.50
2014-03-18,577.19
2014-03-19,576.69
2014-03-20,587.63
2014-03-21,582.54
2014-03-24,579.85
2014-03-25,584.33
2014-03-26,577.84
2014-03-27,573.32
2014-03-28,577.48
2014-03-31,586.74
2014-04-01,595.91
2014-04-02,594.94
2014-04-03,595.93
2014-04-04,579.19
2014-04-07,573.91
2014-04-08,581.18
2014-04-09,587.72
2014-04-10,569.15
2014-04-11,560.34
2014-04-14,565.02
2014-04-15,569.00
2014-04-16,567.90
2014-04-17,578.41
2014-04-21,583.48
2014-04-22,589.11
2014-04-23,588.43
2014-04-24,591.64
2014-04-25,572.19
2014-04-28,568.55
2014-04-29,572.99
2014-04-30,575.97
2014-05-01,573.86
2014-05-02,575.49
2014-05-05,575.94
2014-05-06,573.48
2014-05-07,573.99
2014-05-08,577.83
2014-05-09,575.97
2014-05-12,586.48
2014-05-13,581.88
2014-05-14,576.80
2014-05-15,570.00
2014-05-16,576.01
2014-05-19,582.05
2014-05-20,578.58
2014-05-21,581.81
2014-05-22,584.30
2014-05-23,589.91
2014-05-27,597.08
2014-05-28,597.66
2014-05-29,598.96
2014-05-30,599.59
2014-06-02,602.84
2014-06-03,608.43
2014-06-04,611.14
2014-06-05,614.30
2014-06-06,617.25
2014-06-09,618.44
2014-06-10,620.26
2014-06-11,623.48
2014-06-12,621.35
2014-06-13,627.49
2014-06-16,630.93
2014-06-17,635.50
2014-06-18,633.20
2014-06-19,633.98
2014-06-20,635.42
2014-06-23,633.13
2014-06-24,628.50
2014-06-25,630.87
2014-06-26,628.28
2014-06-27,629.27
2014-06-30,635.93
2014-07-01,644.71
2014-07-02,645.78
2014-07-03,650.55
2014-07-07,646.10
2014-07-08,642.64
2014-07-09,646.56
2014-07-10,643.47
2014-07-11,643.88
2014-07-14,646.12
2014-07-15,644.44
2014-07-16,651.76
2014-07-17,635.32
2014-07-18,643.44
2014-07-21,645.02
2014-07-22,649.35
2014-07-23,634.45
2014-07-24,629.13
2014-07-25,616.65
2014-07-28,616.00
2014-07-29,614.43
2014-07-30,620.60
2014-07-31,607.55
2014-08-01,609.76
2014-08-04,612.29
2014-08-05,605.31
2014-08-06,607.71
2014-08-07,599.38
2014-08-08,606.23
2014-08-11,612.02
2014-08-12,611.32
2014-08-13,616.95
2014-08-14,618.26
2014-08-15,624.60
2014-08-18,627.47
2014-08-19,631.47
2014-08-20,636.62
2014-08-21,639.11
2014-08-22,639.72
2014-08-25,637.25
2014-08-26,637.55
2014-08-27,638.57
2014-08-28,640.49
2014-08-29,645.25
2014-09-02,642.53
2014-09-03,644.08
2014-09-04,645.72
2014-09-05,651.24
2014-09-08,652.50
2014-09-09,646.49
2014-09-10,646.54
2014-09-11,648.14
2014-09-12,639.89
2014-09-15,632.24
2014-09-16,643.12
2014-09-17,647.83
2014-09-18,657.36
2014-09-19,649.54
2014-09-22,641.35
2014-09-23,639.85
2014-09-24,647.53
2014-09-25,635.42
2014-09-26,643.34
2014-09-29,644.23
2014-09-30,638.48
2014-10-01,623.36
2014-10-02,619.66
2014-10-03,623.12
2014-10-06,617.97
2014-10-07,606.20
2014-10-08,619.97
2014-10-09,602.97
2014-10-10,561.40
2014-10-13,549.47
2014-10-14,559.67
2014-10-15,562.34
2014-10-16,570.73
2014-10-17,575.33
2014-10-20,584.15
2014-10-21,605.25
2014-10-22,596.93
2014-10-23,605.64
2014-10-24,612.05
2014-10-27,614.23
2014-10-28,623.46
2014-10-29,624.19
2014-10-30,616.96
2014-10-31,640.86
2014-11-03,644.77
2014-11-04,642.99
2014-11-05,649.04
2014-11-06,643.30
2014-11-07,637.48
2014-11-10,642.25
2014-11-11,640.43
2014-11-12,639.76
2014-11-13,639.80
2014-11-14,645.56
2014-11-17,642.55
2014-11-18,654.77
2014-11-19,650.18
2014-11-20,656.27
2014-11-21,662.95
2014-11-24,669.47
2014-11-25,669.36
2014-11-26,683.48
2014-11-28,685.74
2014-12-01,676.69
2014-12-02,681.35
2014-12-03,695.28
2014-12-04,696.16
2014-12-05,703.12
2014-12-08,693.00
2014-12-09,692.84
2014-12-10,679.97
2014-12-11,683.15
2014-12-12,671.33
2014-12-15,665.71
2014-12-16,661.30
2014-12-17,675.58
2014-12-18,688.12
2014-12-19,686.09
2014-12-22,696.68
2014-12-23,695.32
2014-12-24,696.35
2014-12-26,697.00
2014-12-29,695.08
2014-12-30,690.99
2014-12-31,686.87
2015-01-02,686.73
2015-01-05,673.59
2015-01-06,658.83
2015-01-07,665.27
2015-01-08,684.65
2015-01-09,685.52
2015-01-12,671.82
2015-01-13,665.58
2015-01-14,661.65
2015-01-15,656.51
2015-01-16,663.86
2015-01-20,670.57
2015-01-21,678.16
2015-01-22,682.48
2015-01-23,680.54
2015-01-26,682.39
2015-01-27,669.79
2015-01-28,666.07
2015-01-29,666.63
2015-01-30,653.14
2015-02-02,655.19
2015-02-03,666.93
2015-02-04,669.15
2015-02-05,675.69
2015-02-06,671.85
2015-02-09,664.54
2015-02-10,687.03
2015-02-11,689.25
2015-02-12,700.19
2015-02-13,705.08
2015-02-17,707.14
2015-02-18,705.16
2015-02-19,706.96
2015-02-20,711.25
2015-02-23,706.70
2015-02-24,716.12
2015-02-25,711.99
2015-02-26,716.67
2015-02-27,714.65
2015-03-02,734.51
2015-03-03,720.26
2015-03-04,719.54
2015-03-05,720.25
2015-03-06,712.42
2015-03-09,715.03
2015-03-10,701.30
2015-03-11,703.16
2015-03-12,702.77
2015-03-13,707.79
2015-03-16,718.53
2015-03-17,713.19
2015-03-18,718.48
2015-03-19,720.20
2015-03-20,730.91
2015-03-23,723.96
2015-03-24,717.78
2015-03-25,684.73
2015-03-26,675.24
2015-03-27,694.32
2015-03-30,703.74
2015-03-31,695.48
2015-04-01,691.19
2015-04-02,689.17
2015-04-06,692.68
2015-04-07,692.94
2015-04-08,697.45
2015-04-09,706.18
2015-04-10,709.05
2015-04-13,704.52
2015-04-14,697.85
2015-04-15,709.32
2015-04-16,706.08
2015-04-17,696.09
2015-04-20,702.29
2015-04-21,707.12
2015-04-22,716.82
2015-04-23,705.46
2015-04-24,693.73
2015-04-27,696.11
2015-04-28,696.24
2015-04-29,692.19
2015-04-30,686.29
2015-05-01,705.50
2015-05-04,704.03
2015-05-05,688.40
2015-05-06,687.45
2015-05-07,695.20
2015-05-08,702.13
2015-05-11,702.31
2015-05-12,696.18
2015-05-13,700.13
2015-05-14,708.32
2015-05-15,709.52
2015-05-18,716.54
2015-05-19,713.39
2015-05-20,714.48
2015-05-21,718.44
2015-05-22,720.20
2015-05-26,714.75
2015-05-27,742.35
2015-05-28,743.27
2015-05-29,745.41
2015-06-01,746.08
2015-06-02,737.28
2015-06-03,732.70
2015-06-04,725.81
2015-06-05,726.29
2015-06-08,712.37
2015-06-09,711.60
2015-06-10,720.94
2015-06-11,720.53
2015-06-12,714.13
2015-06-15,712.63
2015-06-16,715.07
2015-06-17,715.19
2015-06-18,725.60
2015-06-19,723.37
2015-06-22,728.22
2015-06-23,723.88
2015-06-24,716.49
2015-06-25,715.83
2015-06-26,698.36
2015-06-29,678.07
2015-06-30,680.54
2015-07-01,682.13
2015-07-02,685.51
2015-07-06,675.11
2015-07-07,672.91
2015-07-08,655.25
2015-07-09,646.64
2015-07-10,658.88
2015-07-13,663.97
2015-07-14,671.16
2015-07-15,667.02
2015-07-16,668.61
2015-07-17,667.06
2015-07-20,662.50
2015-07-21,662.86
2015-07-22,646.13
2015-07-23,655.51
2015-07-24,642.48
2015-07-27,637.88
2015-07-28,650.90
2015-07-29,651.75
2015-07-30,654.15
2015-07-31,646.29
2015-08-03,644.35
2015-08-04,637.18
2015-08-05,644.62
2015-08-06,633.13
2015-08-07,636.82
2015-08-10,652.65
2015-08-11,637.85
2015-08-12,641.52
2015-08-13,634.87
2015-08-14,631.04
2015-08-17,637.25
2015-08-18,624.01
2015-08-19,618.32
2015-08-20,594.78
2015-08-21,578.59
2015-08-24,566.58
2015-08-25,559.59
2015-08-26,587.82
2015-08-27,609.76
2015-08-28,613.91
2015-08-31,611.04
2015-09-01,590.12
2015-09-02,603.78
2015-09-03,608.58
2015-09-04,597.62
2015-09-08,624.06
2015-09-09,612.83
2015-09-10,615.34
2015-09-11,615.81
2015-09-14,617.67
2015-09-15,625.14
2015-09-16,626.57
2015-09-17,621.05
2015-09-18,610.75
2015-09-21,608.73
2015-09-22,595.06
2015-09-23,590.74
2015-09-24,589.71
2015-09-25,592.88
2015-09-28,576.42
2015-09-29,580.48
2015-09-30,602.73
2015-10-01,595.62
2015-10-02,608.46
2015-10-05,619.85
2015-10-06,621.95
2015-10-07,631.32
2015-10-08,634.81
2015-10-09,629.51
2015-10-12,630.54
2015-10-13,622.28
2015-10-14,645.70
2015-10-15,651.89
2015-10-16,652.63
2015-10-19,652.88
2015-10-20,651.87
2015-10-21,653.24
2015-10-22,675.95
2015-10-23,683.71
2015-10-26,670.19
2015-10-27,665.71
2015-10-28,677.21
2015-10-29,656.94
2015-10-30,662.52
2015-11-02,668.53
2015-11-03,671.69
2015-11-04,673.48
2015-11-05,659.36
2015-11-06,676.47
2015-11-09,669.94
2015-11-10,657.96
2015-11-11,658.28
2015-11-12,649.77
2015-11-13,643.71
2015-11-16,652.03
2015-11-17,655.82
2015-11-18,662.14
2015-11-19,663.63
2015-11-20,665.76
2015-11-23,657.18
2015-11-24,665.61
2015-11-25,666.09
2015-11-27,670.51
2015-11-30,677.14
2015-12-01,686.52
2015-12-02,682.69
2015-12-03,678.72
2015-12-04,691.49
2015-12-07,684.86
2015-12-08,679.03
2015-12-09,670.29
2015-12-10,674.23
2015-12-11,660.78
2015-12-14,656.49
2015-12-15,666.47
2015-12-16,671.70
2015-12-17,661.71
2015-12-18,653.72
2015-12-21,666.13
2015-12-22,667.11
2015-12-23,671.78
2015-12-24,674.39
2015-12-28,671.75
2015-12-29,679.78
2015-12-30,673.08
2015-12-31,663.48
2016-01-04,656.28
2016-01-05,649.47
2016-01-06,631.20
2016-01-07,610.25
2016-01-08,600.48
2016-01-11,603.55
2016-01-12,608.56
2016-01-13,589.48
2016-01-14,601.57
2016-01-15,574.29
2016-01-19,575.18
2016-01-20,578.94
2016-01-21,587.56
2016-01-22,598.42
2016-01-25,589.81
2016-01-26,595.86
2016-01-27,588.68
2016-01-28,586.85
2016-01-29,613.68
2016-02-01,616.60
2016-02-02,595.70
2016-02-03,597.11
2016-02-04,607.72
2016-02-05,586.25
2016-02-08,571.45
2016-02-09,567.99
2016-02-10,563.65
2016-02-11,559.18
2016-02-12,571.90
2016-02-16,591.93
2016-02-17,606.05
2016-02-18,602.52
2016-02-19,605.46
2016-02-22,615.00
2016-02-23,604.87
2016-02-24,613.34
2016-02-25,621.07
2016-02-26,624.65
2016-02-29,622.11
2016-03-01,639.90
2016-03-02,643.31
2016-03-03,643.89
2016-03-04,650.62
2016-03-07,652.68
2016-03-08,638.01
2016-03-09,643.27
2016-03-10,646.58
2016-03-11,659.14
2016-03-14,656.35
2016-03-15,655.41
2016-03-16,661.19
2016-03-17,665.95
2016-03-18,675.03
2016-03-21,675.96
2016-03-22,675.30
2016-03-23,666.46
2016-03-24,666.14
2016-03-28,665.21
2016-03-29,674.14
2016-03-30,680.79
2016-03-31,676.89
2016-04-01,681.59
2016-04-04,675.39
2016-04-05,671.33
2016-04-06,678.21
2016-04-07,667.46
2016-04-08,671.31
2016-04-11,670.60
2016-04-12,669.74
2016-04-13,685.15
2016-04-14,679.28
2016-04-15,673.49
2016-04-18,673.96
2016-04-19,665.61
2016-04-20,672.15
2016-04-21,667.68
2016-04-22,669.03
2016-04-25,665.32
2016-04-26,674.42
2016-04-27,681.26
2016-04-28,662.69
2016-04-29,645.34
2016-05-02,650.27
2016-05-03,642.62
2016-05-04,634.90
2016-05-05,636.81
2016-05-06,637.50
2016-05-09,636.54
2016-05-10,644.30
2016-05-11,642.29
2016-05-12,630.77
2016-05-13,633.26
2016-05-16,643.33
2016-05-17,638.89
2016-05-18,649.35
2016-05-19,644.74
2016-05-20,665.08
2016-05-23,669.46
2016-05-24,685.64
2016-05-25,689.47
2016-05-26,691.58
2016-05-27,695.71
2016-05-31,699.36
2016-06-01,703.29
2016-06-02,703.43
2016-06-03,705.60
2016-06-06,703.70
2016-06-07,710.55
2016-06-08,710.19
2016-06-09,710.92
2016-06-10,699.04
2016-06-13,695.42
2016-06-14,695.47
2016-06-15,694.86
2016-06-16,694.78
2016-06-17,689.09
2016-06-20,697.08
2016-06-21,699.40
2016-06-22,698.25
2016-06-23,716.67
2016-06-24,675.40
2016-06-27,648.32
2016-06-28,665.75
2016-06-29,679.37
2016-06-30,691.67
2016-07-01,685.01
2016-07-05,672.51
2016-07-06,673.55
2016-07-07,681.82
2016-07-08,701.07
2016-07-11,708.90
2016-07-12,718.36
2016-07-13,718.90
2016-07-14,724.23
2016-07-15,723.64
2016-07-18,734.54
2016-07-19,731.78
